DJ_1,YG_F_2,YG_B_2,ZXZ_YL_1,NJB_SZ_11,YG_A_2,YG_D_2,KWC_YL_1,volume_weight,cohesion,DJ_2,DJ_3,NJB_SZ_21,ZXZ_YL_2,KWC_YL_2,ZZJL,YG_E_2,YG_C_2,frictional_angle,DJ_4,DX_DW_1
120412.1951,145.8742964,145.3977486,5.024221388,85.0,112.9155722,160.3545966,4.369924953,19.63788594,18.33397506,33.22213884,1.19684803,74.55159475,5.041857411,4.314577861,27.66,164.630394,164.0281426,21.67348347,6009.124453,-22.0
132359.4373,177.7772567,127.4208675,5.078675264,84.0,125.5814771,191.7444314,4.325556858,19.63606896,18.37717616,16.77667057,1.146283705,64.22039859,5.099284877,4.267245018,20.06,186.2075029,167.4185229,21.64453078,5656.525205,-37.8
129517.9775,187.845761,118.3636364,5.087630235,85.5648621,122.959142,190.2298264,4.356506639,19.63441227,18.42015089,16.65321757,1.19648621,65.65066394,5.105842697,4.289325843,26.1,190.1797753,144.6925434,21.6160623,5212.017365,-45.6
128043.264,180.6922234,122.4512596,5.084644031,83.53669222,131.0700986,182.5553122,4.325892662,19.63267846,18.46534472,17.2822563,1.154479737,65.16429354,5.101982475,4.260230011,25.76,182.4633078,142.3033954,21.58743136,5344.497992,-44.0
125619.4498,159.3793436,156.0540541,5.087528958,83.0,134.0916988,161.261583,4.337413127,19.63086994,18.50699865,17.925,1.133822394,68.65830116,5.105222008,4.273706564,27.2,161.1640927,156.9237452,21.55866879,5652.842664,-36.8
122815.5102,148.244898,158.7561224,5.080938776,82.0,134.2755102,158.9979592,4.331785714,19.6291411,18.55197546,18.03836735,1.113408163,65.7622449,5.09727551,4.268622449,26.1,149.1163265,158.5316327,21.53121472,5539.377551,-24.0
122158.3911,132.7822469,164.0568655,5.08259362,81.0,141.0485437,163.0929265,4.335714286,19.62742709,18.59820352,24.64479889,1.030540915,67.53814147,5.096324549,4.27184466,25.4,134.7364771,163.5769764,21.50162422,5843.196949,-18.8
121209.3902,121.5097561,165.6536585,5.080902439,81.0,144.6487805,164.7792683,4.321134146,19.62561066,18.64187022,26.07195122,0.992536585,68.92439024,5.09554878,4.256463415,27.5,127.795122,165.1256098,21.47287195,5711.018293,-13.0
122501.4543,119.9556787,169.5,5.078448753,79.0,146.7271468,168.7160665,4.318213296,19.62385253,18.69106767,25.44141274,1.006592798,69.5900277,5.09401662,4.252188366,24.9,124.432133,168.9764543,21.44060374,5752.880886,-8.4
122532.1891,118.2823834,169.6360104,5.076049223,83.90284974,164.1865285,159.6139896,4.299417098,19.62209129,18.73104689,24.55362694,1.033186528,66.84974093,5.089339378,4.234987047,26.24,115.4054404,168.996114,21.41330935,5789.229275,-0.2
121693.1956,125.1105711,170.2612394,5.08217497,86.0,169.782503,143.3572296,4.321846902,19.62025364,18.77924904,24.00716889,1.049987849,69.64034022,5.09454435,4.257436209,26.5,113.2345079,169.2648846,21.3821584,5639.131227,4.0
123088.4196,116.8487738,170.1158038,5.080408719,84.0,167.7820163,153.4141689,4.317506812,19.61830196,18.82446079,27.65354223,0.975177112,67.53814714,5.092288828,4.252942779,25.92,120.0940054,172.0572207,21.35220047,5794.182561,6.0
121758.8502,124.4387292,166.1028744,5.080590015,84.0,152.290469,158.9167927,4.298214826,19.61649369,18.87150181,25.5934947,1.052223903,71.0,5.093373676,4.233252648,24.96,126.2526475,165.3827534,21.32022008,5779.523449,4.2
119563.1965,138.2199413,155.5087977,5.08558651,86.96187683,139.8636364,154.0997067,4.28372434,19.61475677,18.91404213,26.39266862,1.024926686,69.0,5.097038123,4.21888563,24.08,138.8460411,154.8695015,21.29449599,5918.343109,6.0
117745.4865,140.4924506,151.0708479,4.948234611,80.0,128.9930314,150.1358885,4.248211382,19.61291174,18.96371637,27.73321719,0.910081301,70.60859466,4.960917538,4.182810685,27.0,150.3019744,150.4088269,21.26284888,5868.513357,4.0
112194.7297,117.8189189,110.3797297,4.903054054,84.08513514,107.9986486,168.3797297,4.173094595,19.59970517,19.29512883,26.95945946,0.99672973,71.0,4.913027027,4.105932432,25.4,169.8,150.8364865,21.04539162,5777.381757,-10.0
110978.0186,113.255418,110.4226006,4.909318885,84.46439628,111.998452,165.0433437,4.163854489,19.60275731,19.13617535,25.13359133,1.073343653,67.92569659,4.919876161,4.097244582,26.7,166.4674923,147.4024768,21.10409149,5811.811146,-13.0
111227.3171,116.7674797,112.1219512,4.909073171,84.0,112.1252033,161.2764228,4.168130081,19.60582084,18.9821847,29.81756098,1.00595122,69.25365854,4.920162602,4.101203252,25.82,163.2341463,152.8211382,21.16206375,6015.417344,-15.0
111337.9645,123.3198708,130.8174475,4.905848142,85.0,121.9773829,147.1970921,4.132714055,19.6088081,18.82807346,29.66558966,1.011179321,68.0,4.918756058,4.065169628,25.06,149.0420032,148.3166397,21.22128936,5948.949919,-13.0
111831.6045,121.7957861,141.1296596,4.821669368,80.0,119.0940032,146.5364668,4.024035656,19.61158182,18.67884306,34.30680713,0.873873582,72.44894652,4.832933549,3.955964344,26.2,148.9692058,148.3160454,21.27425988,6006.385737,-13.6
110871.885,108.7619808,155.7348243,4.750990415,79.0,107.5,153.5079872,3.989968051,19.61446124,18.530446,35.71964856,0.839297125,72.71086262,4.76327476,3.921421725,26.0,141.0495208,154.7827476,21.32984396,5978.801917,-15.0
110369.9013,118.1726974,137.6743421,4.750953947,84.06907895,110.3519737,150.8190789,3.913536184,19.61726952,18.38380222,33.21398026,0.905559211,68.59046053,4.761398026,3.843865132,25.96,146.6266447,152.1973684,21.38572646,5856.537829,-14.0
108174.0484,122.3979239,138.3321799,4.151851211,85.0,117.3512111,142.0242215,3.811055363,19.62001691,18.23987678,32.46920415,0.923529412,72.71626298,4.161903114,3.740155709,24.28,135.3979239,143.4290657,21.43816139,5573.650519,-13.0
106751.3821,135.4081301,127.6292683,4.150373984,86.0,114.2260163,136.1121951,3.76702439,19.62279861,18.10182101,33.10195122,0.905495935,74.0,4.160325203,3.695934959,25.9,138.2162602,137.396748,21.49130226,5614.094851,-15.0
104697.4889,132.366322,124.8759232,4.150649926,84.0,114.1019202,132.8463811,3.724460857,19.62549626,17.96278379,32.09128508,0.939675037,73.40472674,4.161196455,3.652230428,26.6,134.9896603,134.11226,21.54337335,5479.316839,-17.4
104655.095,131.6770294,118.701209,4.151588946,85.88255613,120.7340242,132.1658031,3.696994819,19.62801226,17.82546569,33.60120898,0.895544041,74.50259067,4.16164076,3.624974093,25.12,134.4749568,133.5129534,21.59377505,5492.901554,-16.0
102548.8571,130.5171429,121.5271429,4.151028571,81.0,109.6542857,131.0142857,3.655114286,19.63062705,17.69075807,33.08785714,0.910285714,76.22428571,4.162071429,3.583257143,27.0,133.15,132.3642857,21.64423257,5365.442857,-18.6
101672.5,133.7671875,107.240625,4.15415625,79.0,108.1359375,134.3140625,3.613859375,19.63319796,17.56001392,33.71140625,0.89315625,74.4203125,4.160734375,3.541875,25.9,136.4515625,129.7703125,21.69373405,5290.75,-20.2
100671.2171,137.1990132,99.03289474,4.160970395,79.0,107.1710526,137.7088816,3.593684211,19.63568962,17.42776882,32.63338816,0.919078947,74.54934211,4.163289474,3.521200658,25.4,139.7845395,119.4358553,21.74191803,5125.049342,-24.0
99950.47022,141.6363636,90.0,4.156880878,81.0,107.1661442,142.153605,3.600689655,19.63822253,17.30075394,32.28510972,0.928840125,72.0015674,4.162884013,3.528369906,26.5,144.1833856,107.9200627,21.79115833,5139.780564,-24.0
100483.9258,142.6769706,90.33693972,4.15366306,79.79443586,99.02782071,143.3647604,3.627372488,19.64067566,17.1759211,33.0755796,0.906398764,73.54559505,4.154497682,3.555162287,26.2,145.2921175,119.3230294,21.83761478,5081.87017,-25.6
101446.9937,145.6708861,90.15189873,4.163117089,81.0,96.33702532,146.3971519,3.660553797,19.64299213,17.05010124,32.81155063,0.913702532,71.60917722,4.15914557,3.588401899,26.2,148.335443,120.9952532,21.88296963,5145.015823,-26.0
102324.9605,125.8246445,97.03475513,4.167061611,85.0,96.36176935,157.3333333,3.644233807,19.64532872,16.9297243,33.35450237,0.891153239,70.87361769,4.162969984,3.57150079,26.4,149.6587678,125.7393365,21.92789374,5000.268562,-26.0
101610.7914,109.7395683,102.4719424,4.167553957,86.0,96.34244604,147.1611511,3.651683453,19.64767339,16.80832041,36.95856115,0.812776978,70.28776978,4.162906475,3.579035971,26.02,148.7352518,145.5338129,21.9735431,5053.733813,-25.0
103000.8943,98.228482,107.1940532,4.169906103,86.0,96.5086072,154.1455399,3.652034429,19.64995601,16.6885309,36.59061033,0.825226917,69.67918623,4.164522692,3.579467919,25.5,147.7026604,155.4256651,22.01841874,5136.314554,-23.0
101087.1257,100.6841317,104.0943114,4.168847305,86.0,98.23502994,147.9820359,3.565508982,19.65222659,16.57247326,38.33577844,0.787634731,69.0,4.161916168,3.493203593,25.7,144.9790419,149.3847305,22.0617769,4914.790419,-22.0
99986.83002,103.3644717,104.4042879,3.983491577,86.02603369,96.22358346,144.1822358,3.527534456,19.65391986,16.51806402,36.95482389,0.825390505,68.58652374,3.976064319,3.455543645,27.54,144.9632466,145.482389,22.08764155,4823.629403,-23.0
100660.1351,107.8682432,95.99831081,3.865050676,85.45945946,96.7652027,147.9121622,3.558378378,19.65480349,16.53529476,37.97297297,0.8,69.88851351,3.854273649,3.485135135,24.08,144.9375,149.1722973,22.0853821,4824.366554,-21.8
99832.56579,107.8108553,97.65296053,3.958898026,80.04605263,100.8601974,142.0674342,3.580921053,19.65580377,16.55301139,34.68240132,0.875690789,75.00657895,3.950131579,3.507664474,26.6,144.1480263,143.4128289,22.08544678,4910.608553,-14.0
97671.40741,103.8725926,104.1644444,3.96362963,79.08444444,103.7274074,134.8296296,3.560874074,19.65674904,16.57252059,34.74385185,0.866488889,72.28444444,3.953066667,3.487792593,26.2,136.8681481,136.0088889,22.08572213,4857.148148,-13.0
95853.84615,107.7269985,103.2337858,3.964298643,79.0,103.7330317,129.6093514,3.553861237,19.65771561,16.5891618,34.12307692,0.877013575,71.91855204,3.952171946,3.48025641,26.4,131.5007541,130.8355958,22.085494,4824.962293,-12.0
93866.50869,107.6508689,103.2322275,3.963349131,80.0,103.6255924,124.8293839,3.50943128,19.65867212,16.60690455,34.17203791,0.875703002,72.87361769,3.951611374,3.435987362,26.3,126.7409163,126.0458136,22.08632346,4662.97525,-9.0
94842.51852,107.4325926,109.4548148,3.961762963,80.71851852,103.4651852,125.4,3.526311111,19.65965865,16.62787321,34.12725926,0.876859259,74.29777778,3.94802963,3.453674074,26.2,127.4711111,126.7585185,22.08528206,4588.614815,-7.0
95030.42813,107.4082569,114.8623853,3.961299694,85.0,110.6574924,121.2614679,3.449342508,19.66059595,16.65193462,35.54938838,0.846146789,71.25382263,3.945,3.375336391,25.56,123.4862385,122.5504587,22.08234378,4379.266055,-7.4
95713.8754,96.4368932,125.8786408,3.962912621,85.0,90.91423948,130.9902913,3.459660194,19.66159679,16.66785236,35.33381877,0.848058252,73.26699029,3.949579288,3.385631068,25.82,133.0453074,132.1326861,22.08512489,4329.401294,-3.0
94319.81567,104.9662058,131.2872504,3.965483871,84.0,85.30261137,129.8095238,3.42250384,19.6624986,16.68862543,35.04854071,0.854807988,72.09984639,3.950568356,3.348310292,26.18,118.5345622,130.9723502,22.08235097,4211.682028,-2.4
94008.32117,104.0160584,110.4452555,3.963970803,85.0,85.22919708,140.3489051,3.452832117,19.66344363,16.70731352,35.76890511,0.832992701,73.0,3.948919708,3.378218978,25.68,122.7416058,131.0715328,22.08275939,4177.211679,1.0
93640.0641,86.15705128,96.27884615,3.962580128,85.10096154,85.26762821,159.1730769,3.461826923,19.66452847,16.72779653,35.87916667,0.835448718,74.49198718,3.948445513,3.387532051,26.14,120.275641,137.2195513,22.08180284,4186.810897,2.2
94592.30769,86.30333817,94.43396226,3.964644412,78.0,85.57619739,158.2931785,3.452481858,19.66556785,16.74567622,34.10798258,0.884992743,69.79100145,3.95053701,3.378142235,26.1,135.4760522,131.4775036,22.08387898,4322.699565,1.0
94643.07692,102.2107692,93.47538462,3.818584615,84.57384615,69.97846154,153.1415385,3.427615385,19.67173588,16.87055102,38.37646154,0.779015385,73.32307692,3.796815385,3.352261538,26.96,144.0753846,136.6338462,22.07992638,3998.253846,-17.0
94851.31376,101.9258114,92.91808346,3.82503864,83.0,67.45285935,152.6398764,3.386460587,19.67277868,16.89021463,37.45502318,0.798299845,73.5950541,3.799242658,3.310772798,24.5,148.1020093,138.9335394,22.08036003,3978.632148,-19.0
94761.80905,94.75041876,104.8425461,3.83040201,84.0,74.84422111,149.3450586,3.373953099,19.67376708,16.91091688,37.41423786,0.801775544,74.0,3.803015075,3.298777219,25.66,135.4991625,140.6130653,22.0782357,3872.01005,-17.4
96505.42986,96.04072398,111.4781297,3.825128205,79.0,88.94871795,145.8159879,3.415520362,19.67482582,16.93262889,33.97435897,0.884313725,70.82051282,3.796425339,3.340693816,26.48,128.0135747,140.5490196,22.07907571,4100.754148,-15.0
96516.92708,104.0208333,103.2065972,3.829079861,79.0,89.00868056,145.1684028,3.399756944,19.67585042,16.95306384,33.83420139,0.884895833,72.59722222,3.801197917,3.325121528,26.0,129.9375,138.9913194,22.07866962,4125.798611,-14.0
95978.50679,97.32730015,108.7466063,3.828702866,80.0,96.78582202,140.3408748,3.403167421,19.67703366,16.97320009,32.15822021,0.934841629,73.44193062,3.798914027,3.326561086,26.2,125.653092,137.6410256,22.07965171,4083.800905,-13.0
94798.58491,98.48899371,109.2295597,3.828663522,79.0,89.08490566,146.8380503,3.386965409,19.67817777,16.9929409,30.71084906,0.973647799,72.26100629,3.797201258,3.309544025,26.4,114.9795597,138.0015723,22.07986632,4175.71934,-13.2
94799.68847,107.9423676,105.8707165,3.82953271,80.0,87.81931464,136.8894081,3.372959502,19.67921176,17.01781176,31.13660436,0.968068536,73.59345794,3.797258567,3.295373832,25.9,130.0327103,131.8037383,22.07678824,4255.825545,-12.4
94659.26493,107.9647779,103.2542113,3.830275651,80.0,81.68453292,150.4257274,3.376814701,19.68035883,17.04157224,30.51424196,0.979111792,73.17917305,3.796814701,3.299663093,26.1,126.3797856,127.202144,22.07717186,4271.160456,-15.0
96339.15344,107.9259259,103.1181658,3.833915344,81.88712522,81.76895944,165.3527337,3.370970018,19.68136396,17.06390007,33.78959436,0.884268078,65.02292769,3.800758377,3.293880071,26.36,122.9805996,124.4726631,22.07570448,4248.730159,-16.0
96219.54225,96.94542254,105.8433099,3.833503521,85.0,84.02464789,151.8327465,3.380510563,19.68251158,17.0840442,37.5931338,0.8,69.09859155,3.798538732,3.303485915,25.54,133.9982394,135.9700704,22.07688012,4200.211268,-8.0
94219.14894,96.95744681,96.0,3.835761047,86.0,79.599018,150.1751227,3.359328969,19.68356573,17.109248,38.03797054,0.791685761,70.74468085,3.799361702,3.281833061,25.54,136.8412439,134.0605565,22.07436539,4199.705401,-8.0
94444.1989,96.79558011,95.95764273,3.83558011,85.34990792,71.60036832,155.305709,3.358232044,19.6848021,17.12704771,37.73517495,0.798674033,70.0,3.797955801,3.281049724,25.46,145.3830571,132.1583794,22.07750807,4147.127072,-8.0
93900.91884,96.75344564,95.99693721,3.836370597,85.0,77.40275651,143.7672282,3.353506891,19.68592681,17.15086983,37.79663093,0.799785605,69.52220521,3.801546708,3.275972435,25.68,141.4839204,138.9509954,22.07743251,4100.275651,-5.0
94203.39233,96.4380531,95.90117994,3.832138643,80.0,77.87463127,145.5516224,3.383053097,19.68701252,17.1725325,34.76946903,0.865840708,73.28318584,3.799100295,3.305117994,26.52,140.9690265,139.1371681,22.0748676,4236.814159,-5.0
93312.5937,96.74212894,95.994003,3.837196402,79.0,81.50374813,138.2173913,3.353898051,19.68819763,17.19596521,34.99430285,0.870914543,73.988006,3.803613193,3.276221889,26.9,139.6131934,138.5817091,22.07553757,4142.151424,-6.0
94101.84502,96.17896679,95.93911439,3.8400369,80.0,81.15313653,142.2177122,3.359446494,19.68933592,17.21930441,38.26937269,0.834428044,73.31180812,3.810479705,3.28201107,26.3,140.6291513,138.6623616,22.07404266,4300.636531,-5.0
93562.83892,102.5055821,98.61562998,3.842934609,80.0,94.89314195,130.5007974,3.355964912,19.69045709,17.24135667,33.88293461,0.954864434,74.79585327,3.813413078,3.278086124,25.5,132.1610845,131.4449761,22.07341357,4255.30303,-5.4
91942.78351,103.7731959,100.9415808,3.840618557,79.0,92.26804124,126.2113402,3.339295533,19.6916443,17.26622347,37.13745704,0.841752577,75.0,3.816838488,3.262130584,26.1,128.3642612,127.5463918,22.07254208,4119.570447,-6.0
92997.01705,98.59232955,120.0340909,3.823394886,85.0,92.29261364,124.6761364,3.402002841,19.6929262,17.28931587,29.08238636,1.016363636,73.99715909,3.819446023,3.324857955,26.64,126.5880682,126.0525568,22.0734549,4248.352273,-6.0
91926.95652,93.27391304,120.1913043,3.842391304,85.0,89.03043478,124.9927536,3.408188406,19.69405697,17.31237721,29.30666667,1.015217391,77.0,3.820492754,3.331318841,25.78,126.8246377,126.142029,22.07351424,4290.210145,-5.8
90487.5969,89.65581395,98.59534884,3.846356589,82.0,85.98139535,130.3829457,3.380744186,19.69526744,17.33731822,29.90124031,1.00551938,74.0,3.823658915,3.303612403,26.18,132.0790698,131.5224806,22.07140744,4216.852713,-4.8
90052.57576,85.87878788,96.0,3.845227273,81.59242424,85.26969697,131.519697,3.357787879,19.69641444,17.36256182,30.21621212,0.992,74.0,3.821106061,3.280242424,25.6,133.2590909,132.6363636,22.07189664,4253.590909,-4.0
90784.68208,82.68641618,96.01011561,3.844682081,83.89017341,86.75722543,135.3843931,3.36632948,19.69758065,17.38562035,29.15765896,1.031531792,74.0,3.819696532,3.288757225,26.14,131.6026012,136.5289017,22.07014888,4304.768786,-4.0
90938.51252,81.24594993,95.94698085,3.820206186,80.95434462,88.84094256,137.8762887,3.342371134,19.69885458,17.41044572,34.70309278,0.867216495,77.36082474,3.799675994,3.265184094,25.4,125.9970545,139.371134,22.07066733,4364.403535,-3.0
91390.74074,78.39057239,95.9983165,3.772811448,80.04040404,99.45791246,134.3282828,3.34037037,19.70008747,17.43185056,35.95993266,0.84,75.01515152,3.748080808,3.263232323,26.1,126.473064,135.4747475,22.07098588,4192.5,-4.0
89545.98071,84.06270096,94.09324759,3.778906752,79.0,97.88906752,128.5192926,3.318665595,19.70136609,17.4547813,33.43392283,0.90096463,75.01768489,3.754067524,3.241543408,26.0,123.1639871,129.5723473,22.07072315,4309.991961,-1.0
89434.56973,85.85459941,96.00593472,3.777759644,78.84421365,89.22255193,134.8827893,3.300474777,19.70259022,17.48307557,31.41765579,0.961632047,74.23442136,3.753916914,3.223249258,26.1,115.764095,135.9376855,22.06975984,4392.908012,-0.2
90138.78788,83.77272727,94.35909091,3.777075758,79.69242424,96.28939394,134.9212121,3.302,19.70391315,17.50696794,37.53833333,0.801909091,75.86969697,3.752742424,3.224090909,25.76,115.5439394,136.0590909,22.07052512,4410.871212,2.0
92267.4615,78.20566319,95.94038748,3.772831595,83.23546945,88.00596125,148.3159463,3.363740686,19.70500127,17.53164092,29.66766021,1.007540984,74.54694486,3.755275708,3.286125186,25.58,116.7660209,149.3338301,22.06758673,4582.660209,6.0
90628.55051,78.11273792,109.124451,3.778316252,81.0,95.95021962,133.9077599,3.30090776,19.70632944,17.55768937,30.15666179,0.996632504,74.0,3.754714495,3.22329429,26.06,113.1991215,135.114202,22.0676665,4477.284041,7.0
97405.98007,78.01993355,103.1212625,3.783554817,80.91528239,94.5448505,175.3953488,3.270614618,19.70764031,17.58479592,34.34551495,0.879202658,73.98006645,3.760581395,3.192607973,26.4,109.0465116,146.1046512,22.06809949,4642.342193,5.0
96010.86957,80.94875776,108.0062112,3.788121118,83.99689441,103.7686335,150.0729814,3.243012422,19.70905134,17.60910255,30.32080745,1.009409938,74.0,3.76257764,3.16484472,25.38,111.7795031,146.1350932,22.0671745,4702.049689,6.0
95872.62658,92.34335443,101.5411392,3.788924051,85.0,100.6487342,151.0094937,3.257373418,19.7102518,17.63517472,29.17341772,1.034335443,74.0,3.759905063,3.178291139,24.58,108.3639241,145.9509494,22.0663926,4815.094937,6.0
94328.22878,98.37822878,109.7177122,3.793210332,84.60885609,111.7878229,131.9594096,3.232343173,19.71157515,17.66046662,29.3199262,1.026457565,73.50738007,3.766125461,3.152398524,22.48,105.9391144,133.001845,22.06781387,4706.789668,9.0
93366.42959,100.0825036,116.5746799,3.786600284,84.48221906,112.4935989,126.6102418,3.264594595,19.71287526,17.68619306,29.68079659,1.010810811,74.12802276,3.763926031,3.184039829,29.42,100.9573257,127.7140825,22.06824534,4816.820768,10.0
92130.69307,99.38118812,114.5132013,3.790363036,83.88778878,113.009901,121.2013201,3.232887789,19.71408542,17.71563027,29.51963696,1.019240924,73.78217822,3.763663366,3.15150165,25.0,105.4834983,122.2524752,22.06516941,4725.057756,9.0
93896.61017,99.99845917,107.3497689,3.790662558,79.0,115.7288136,126.1078582,3.263559322,19.71557003,17.73945277,34.1257319,0.901232666,74.40523883,3.76412943,3.182758089,26.6,111.5346687,127.6379045,22.06480782,4696.05547,8.0
94622.80702,100.0510367,99.784689,3.785645933,81.0,117.984051,130.2807018,3.281754386,19.71690859,17.7684713,34.81642743,0.884242424,76.48484848,3.762025518,3.20076555,25.48,111.9792663,131.3317384,22.06487511,4847.77512,6.0
93821.29145,104.7277487,99.7609075,3.791099476,79.0,109.3280977,128.8429319,3.248411867,19.71827844,17.79214014,36.27382199,0.850052356,75.28097731,3.763420593,3.167469459,23.7,116.2565445,129.7172775,22.06457158,4896.474695,5.0
95177.03704,107.5407407,99.56444444,3.789007407,79.0,100.0044444,147.2518519,3.245614815,19.71965227,17.81956006,31.78207407,0.953837037,73.57925926,3.763688889,3.164637037,25.8,119.0488889,122.72,22.06579294,4914.422222,-2.0
97582.11382,100.6162602,103.6390244,3.79704065,84.0,96.57073171,163.6536585,3.209691057,19.72101785,17.84564442,30.07073171,1.023154472,73.0195122,3.773723577,3.128764228,23.98,118.9252033,128.295935,22.06578982,5029.081301,-1.0
98330.61674,98.8876652,101.9933921,3.719361233,83.26651982,95.0154185,175.9339207,3.152731278,19.72231065,17.87634965,36.43215859,1.042026432,74.0,3.688325991,3.070396476,26.24,115.215859,126.7334802,22.06153336,5754.757709,-4.0
97992.66409,112.046332,102.1640927,3.721061776,83.22586873,95.09266409,159.4980695,3.136274131,19.72388119,17.9023708,35.54633205,1.053050193,75.72393822,3.688976834,3.054710425,25.9,120.969112,126.1467181,22.06561002,5744.401544,-7.0
98479.05544,122.7186858,111.0759754,3.725893224,83.0,95.81930185,145.936345,3.162669405,19.72190132,17.96367161,35.86550308,1.059055441,76.99794661,3.687761807,3.080903491,26.32,122.835729,126.1170431,22.02485626,5827.488022,-8.6
98664.53252,116.6686992,112.0894309,3.721605691,86.31097561,98.03658537,139.4552846,3.15851626,19.71810738,18.04414765,39.79735772,1.010528455,76.54268293,3.684634146,3.077113821,25.14,130.949187,129.9308943,21.96205369,6209.034553,-10.0
98231.12481,118.6363636,113.0046225,3.72027735,77.0,99.1155624,131.2619414,3.125285054,19.7141952,18.12333513,34.36086287,0.891309707,73.11248074,3.683790447,3.044067797,26.0,132.9013867,131.7057011,21.90009437,5249.96258,-9.0
97719.6793,118.8236152,108.6239067,3.752784257,79.0,99.03498542,132.0437318,3.123090379,19.71038592,18.2050237,33.97492711,0.888921283,73.55539359,3.731822157,3.041938776,27.5,133.7696793,129.5087464,21.83878131,5228.822157,-14.0
97325.93168,112.9689441,108.423913,3.732903727,79.0,94.48913043,136.5636646,3.131024845,19.70649898,18.28765466,33.18850932,0.909813665,75.34782609,3.733400621,3.050124224,25.5,138.3354037,127.9937888,21.77394969,5153.959627,-15.0
96383.08458,106.1558872,109.6069652,3.744394693,79.0,93.0,141.6235489,3.122338308,19.70260786,18.36805025,32.83333333,0.913333333,73.2172471,3.735688226,3.041077944,24.52,130.2587065,129.1807629,21.714787,4904.212272,-12.0
96277.77778,103.6827697,107.0064412,3.740466989,80.0,92.98711755,143.0982287,3.110885668,19.69866996,18.45004799,35.7,0.84,74.85507246,3.73331723,3.030289855,27.3,123.626409,137.689211,21.65004799,4830.402576,-12.6
97719.15323,100.5060484,108.4778226,3.75546371,83.0,92.46774194,139.0665323,3.123689516,19.69461581,18.53139631,35.78548387,1.115201613,75.98185484,3.742116935,3.043004032,26.02,138.7762097,142.9314516,21.58661526,5103.487903,-9.0
98285.36585,94.41056911,122.2073171,3.767845528,81.9695122,93.04471545,141.296748,3.125609756,19.69061117,18.61587389,34.23434959,1.158211382,74.01626016,3.743882114,3.04495935,26.74,129.8922764,145.0,21.5207135,5017.784553,-7.4
99046.32768,105.9585687,121.9566855,3.767570621,83.52919021,90.96421846,139.2975518,3.124011299,19.68668056,18.70069444,33.84199623,1.173672316,75.38229755,3.741468927,3.044161959,27.54,132.2824859,143.1054614,21.45793056,5261.393597,-7.4
99048.29787,105.9468085,116.0106383,3.773489362,84.0,91.0212766,146.6319149,3.143085106,19.68256138,18.78655134,41.17212766,0.964680851,74.9106383,3.737765957,3.063468085,26.82,121.0,150.2319149,21.39108538,5638.478723,-6.6
99129.26357,95.22286822,105.753876,3.777945736,84.0,91.07170543,151.5736434,3.164844961,19.67835831,18.87750385,32.03197674,1.237325581,73.45348837,3.745096899,3.085581395,26.7,131.5833333,154.6821705,21.32263622,5058.158915,-5.4
99704.5283,96.1509434,106.0,3.766075472,80.7,91.93584906,153.0528302,3.104716981,19.67407147,18.96223973,39.52283019,0.882792453,74.56603774,3.738056604,3.025698113,26.0,133.4320755,153.3301887,21.25429094,5371.754717,-3.0
99586.67954,105.4208494,103.4285714,3.76530888,82.0,90.30694981,145.1351351,3.096332046,19.66999717,19.05063595,41.17779923,0.849073359,76.73745174,3.732548263,3.017123552,25.8,144.7277992,147.4169884,21.18778971,5557.837838,-5.0
99263.06156,103.0798669,96.98336106,3.77515807,80.32279534,88.23627288,150.7670549,3.111181364,19.66570131,19.14301533,40.24359401,0.863028286,75.67720466,3.739168053,3.032795341,26.3,147.953411,144.5856905,21.11824248,5653.935108,-5.0
98110.0,102.8755102,95.25102041,3.773387755,79.98367347,88.09591837,144.5163265,3.088632653,19.66154285,19.23102809,40.68163265,0.858857143,74.89591837,3.735326531,3.010653061,26.2,147.2408163,145.6285714,21.05133324,5790.653061,-3.0
98171.3969,99.25277162,99.56984479,3.776696231,81.0,88.11308204,144.8226164,3.108847007,19.65723901,19.31847344,40.96718404,0.852815965,77.12195122,3.741197339,3.030842572,26.24,147.4501109,145.405765,20.98159817,6179.279379,-2.0
99393.75,98.96982759,105.6788793,3.772521552,82.09698276,87.94612069,153.6788793,3.073146552,19.65287009,19.40791253,30.45344828,1.177974138,74.03448276,3.744073276,2.995387931,29.14,139.9719828,145.200431,20.91386851,5762.984914,-3.0
99654.66102,98.11228814,105.0889831,3.780826271,82.875,87.16737288,158.1588983,3.131885593,19.64845465,19.49761698,35.37012712,1.143177966,74.94915254,3.745911017,3.054173729,25.42,139.0783898,144.5974576,20.8432409,5725.741525,-3.0
98985.08946,95.20477137,105.3558648,3.779980119,82.28429423,87.20079523,155.9184891,3.135149105,19.64396051,19.59631243,32.91590457,1.219562624,76.68190855,3.751172962,3.057992048,26.16,139.4592445,144.8389662,20.76938153,5468.419483,-4.0
97463.20939,94.94324853,105.9823875,3.785166341,81.0,87.12328767,146.7592955,3.089784736,19.63955964,19.68719743,32.61624266,1.239608611,74.55381605,3.74776908,3.012896282,26.22,139.4755382,144.7495108,20.69932925,5394.598826,0.0
95286.57025,91.83884298,109.5764463,3.782438017,81.1177686,97.72933884,132.7458678,3.104132231,19.63498389,19.78728391,33.00661157,1.222231405,75.03512397,3.744731405,3.026921488,27.54,134.8698347,135.2995868,20.62349839,5519.099174,0.0
